date,source,target,outflow_usd
2025-11-22,terra,stride,0.08120387087999999
2025-11-23,akash,cosmos,45.638659157325996
2025-11-23,akash,kava,54.027301414081
2025-11-23,akash,osmosis,19117.08068197752
2025-11-23,atomone,osmosis,40349.409787699995
2025-11-23,axelar,celestia,6.7685645855850005
2025-11-23,axelar,cosmos,0.7286930074050001
2025-11-23,axelar,neutron,3721.1563306237654
2025-11-23,axelar,osmosis,51919.40112575701
2025-11-23,axelar,saga,499.64435355384006
2025-11-23,axelar,terra,3515.6050309391553
2025-11-23,celestia,axelar,31.981049473001
2025-11-23,celestia,injective,2226.764789840381
2025-11-23,celestia,neutron,8007.75928696804
2025-11-23,celestia,osmosis,8894.116881531514
2025-11-23,celestia,stride,236.373563576442
2025-11-23,coreum,cosmos,1.457891717128
2025-11-23,coreum,osmosis,1130.13038279064
2025-11-23,cosmos,akash,237.91511397999997
2025-11-23,cosmos,axelar,276998.25390331
2025-11-23,cosmos,coreum,46.00530807999999
2025-11-23,cosmos,injective,34246.878635049994
2025-11-23,cosmos,kava,63970.381427399996
2025-11-23,cosmos,mantra,24371.095967369998
2025-11-23,cosmos,neutron,520292.1786055999
2025-11-23,cosmos,osmosis,2941957.5532523
2025-11-23,cosmos,stride,10904.509804669999
2025-11-23,cosmos,terra,29106.558451769997
2025-11-23,injective,celestia,19352.171575800003
2025-11-23,injective,cosmos,73678.54367700001
2025-11-23,injective,kava,653.3333262
2025-11-23,injective,neutron,1296.4718790000002
2025-11-23,injective,osmosis,53678.139346674
2025-11-23,injective,stride,23.6572615116
2025-11-23,injective,terra,130.19353058340002
2025-11-23,kava,akash,12.733170537451
2025-11-23,kava,cosmos,2892.09839571198
2025-11-23,kava,injective,13.729315899480998
2025-11-23,kava,osmosis,1996.435625473289
2025-11-23,kava,terra,951.2070707451129
2025-11-23,mantra,cosmos,700.3437374623229
2025-11-23,mantra,osmosis,363.725524786563
2025-11-23,neutron,axelar,1135.8283219386942
2025-11-23,neutron,celestia,517.3085469066996
2025-11-23,neutron,cosmos,8320.522884646782
2025-11-23,neutron,injective,9.63710043127845
2025-11-23,neutron,osmosis,2513.7128616748314
2025-11-23,neutron,stride,2.2949484753705898
2025-11-23,neutron,terra,503.8534414688997
2025-11-23,osmosis,akash,3303.7907223816005
2025-11-23,osmosis,atomone,2971.2162729509
2025-11-23,osmosis,axelar,32852.084465794
2025-11-23,osmosis,celestia,1191.07731951441
2025-11-23,osmosis,coreum,1182.2600816184001
2025-11-23,osmosis,cosmos,95960.62985577101
2025-11-23,osmosis,injective,827.140365747545
2025-11-23,osmosis,kava,3584.64636801137
2025-11-23,osmosis,mantra,419.60377819587006
2025-11-23,osmosis,neutron,5210.9168796081
2025-11-23,osmosis,saga,978.80833275795
2025-11-23,osmosis,sei,9.43078416829
2025-11-23,osmosis,stride,852.7010377727
2025-11-23,osmosis,terra,1940.93656049492
2025-11-23,saga,axelar,328.989049312752
2025-11-23,saga,osmosis,1018.5558794036549
2025-11-23,saga,stride,14394.553126003799
2025-11-23,sei,osmosis,14.845919810360998
2025-11-23,stride,celestia,21.175560499295997
2025-11-23,stride,cosmos,241.82814094308802
2025-11-23,stride,injective,0.243862556441056
2025-11-23,stride,neutron,3.182513886608
2025-11-23,stride,osmosis,570.42123021968
2025-11-23,stride,saga,9253.5819238688
2025-11-23,stride,terra,0.08036545664
2025-11-23,terra,axelar,1321.20548853047
2025-11-23,terra,cosmos,831.856163560845
2025-11-23,terra,injective,1.7295246141481848
2025-11-23,terra,kava,601.3098620857149
2025-11-23,terra,neutron,900.4472754656149
2025-11-23,terra,osmosis,246.88227142165
2025-11-23,terra,stride,0.10356812359999999
2025-11-24,akash,cosmos,0.353221195437
2025-11-24,akash,kava,245.703670889247
2025-11-24,akash,osmosis,33972.71170089369
2025-11-24,atomone,osmosis,37591.62801175
2025-11-24,axelar,coreum,1.224998254435
2025-11-24,axelar,cosmos,17.661758861218
2025-11-24,axelar,neutron,3891.21528295915
2025-11-24,axelar,osmosis,30289.113025710503
2025-11-24,axelar,saga,362.949488271812
2025-11-24,axelar,terra,4539.057757569908
2025-11-24,celestia,injective,3963.361076450391
2025-11-24,celestia,neutron,5150.244972944226
2025-11-24,celestia,osmosis,18301.10486144897
2025-11-24,celestia,stride,607.0749915714661
2025-11-24,coreum,axelar,0.788309017645
2025-11-24,coreum,cosmos,6.032839259438
2025-11-24,coreum,osmosis,1092.9875907163491
2025-11-24,cosmos,akash,1.8423075
2025-11-24,cosmos,axelar,335442.36726500007
2025-11-24,cosmos,coreum,182.811095
2025-11-24,cosmos,injective,12695.893532499998
2025-11-24,cosmos,kava,1232.7561225
2025-11-24,cosmos,mantra,8443.02312
2025-11-24,cosmos,neutron,417302.439975
2025-11-24,cosmos,osmosis,2063702.2762
2025-11-24,cosmos,stride,158140.2471725
2025-11-24,cosmos,terra,52450.628315
2025-11-24,injective,celestia,34781.66589134999
2025-11-24,injective,cosmos,27169.212159549996
2025-11-24,injective,kava,108.81038649999999
2025-11-24,injective,osmosis,19016.994939208496
2025-11-24,injective,stride,898.0797350104999
2025-11-24,injective,terra,263.9369108605
2025-11-24,kava,akash,58.755860837973
2025-11-24,kava,cosmos,56.519895806829
2025-11-24,kava,injective,2.3312066001900003
2025-11-24,kava,osmosis,763.650871999236
2025-11-24,kava,terra,211.926909188319
2025-11-24,mantra,cosmos,245.648069071776
2025-11-24,mantra,osmosis,166.852819398335
2025-11-24,neutron,axelar,1191.1377756116574
2025-11-24,neutron,celestia,331.5398761791463
2025-11-24,neutron,cosmos,6550.671819897959
2025-11-24,neutron,osmosis,3583.364988290109
2025-11-24,neutron,stride,3.6452037826237
2025-11-24,neutron,terra,383.7969472163519
2025-11-24,osmosis,akash,5812.83864133363
2025-11-24,osmosis,atomone,2867.9090122117705
2025-11-24,osmosis,axelar,19376.3096540455
2025-11-24,osmosis,celestia,2462.0278709613103
2025-11-24,osmosis,coreum,1086.522481878037
2025-11-24,osmosis,cosmos,65008.964955455696
2025-11-24,osmosis,injective,291.52164597183304
2025-11-24,osmosis,kava,586.844166252945
2025-11-24,osmosis,mantra,188.131216262915
2025-11-24,osmosis,neutron,7488.568685641981
2025-11-24,osmosis,saga,652.791931403186
2025-11-24,osmosis,sei,2.304189270395
2025-11-24,osmosis,stride,7385.77602558782
2025-11-24,osmosis,terra,2633.2151105620223
2025-11-24,saga,axelar,244.46142689539997
2025-11-24,saga,osmosis,687.3127830546999
2025-11-24,saga,stride,27.120767415499998
2025-11-24,sei,osmosis,3.7446411974450005
2025-11-24,stride,celestia,54.9685621872
2025-11-24,stride,cosmos,3491.7366575688
2025-11-24,stride,injective,9.266168480856
2025-11-24,stride,neutron,5.1272673456
2025-11-24,stride,osmosis,4971.100150128
2025-11-24,stride,saga,17.337190055999997
2025-11-24,stride,terra,0.0368361744
2025-11-24,terra,axelar,1666.730331747404
2025-11-24,terra,cosmos,1518.844314494444
2025-11-24,terra,injective,3.57148574295982
2025-11-24,terra,kava,133.851882846766
2025-11-24,terra,neutron,707.9933237636841
2025-11-24,terra,osmosis,66.6173122347474
2025-11-24,terra,stride,0.048310108867999996
2025-11-25,akash,kava,194.279579670548
2025-11-25,akash,osmosis,24507.533049032183
2025-11-25,atomone,osmosis,123170.52012769999
2025-11-25,axelar,neutron,891.202064864748
2025-11-25,axelar,osmosis,61146.1372390827
2025-11-25,axelar,saga,188.4981487072509
2025-11-25,axelar,terra,2848.8588056032445
2025-11-25,celestia,injective,10313.257255826022
2025-11-25,celestia,neutron,14182.18320250869
2025-11-25,celestia,osmosis,22869.188763546746
2025-11-25,celestia,stride,3030.3940204159076
2025-11-25,coreum,osmosis,810.819943316988
2025-11-25,cosmos,axelar,252050.62099999998
2025-11-25,cosmos,injective,11230.2174825
2025-11-25,cosmos,kava,1018.8903
2025-11-25,cosmos,mantra,316.4
2025-11-25,cosmos,neutron,184840.3697
2025-11-25,cosmos,osmosis,1989893.5366500001
2025-11-25,cosmos,stride,77287.74815
2025-11-25,cosmos,terra,45085.264194999996
2025-11-25,injective,celestia,92118.20936832
2025-11-25,injective,cosmos,25874.42107968
2025-11-25,injective,kava,99.97920534528
2025-11-25,injective,neutron,15.79818816
2025-11-25,injective,osmosis,36983.6928421056
2025-11-25,injective,stride,157.46525099712
2025-11-25,injective,terra,107.79444028799999
2025-11-25,kava,akash,46.67475810669799
2025-11-25,kava,cosmos,48.64712115156
2025-11-25,kava,injective,2.071843383268864
2025-11-25,kava,osmosis,1244.708180568869
2025-11-25,kava,terra,3278.050087726656
2025-11-25,mantra,cosmos,9.477065920000001
2025-11-25,mantra,osmosis,123.41948614219001
2025-11-25,neutron,axelar,284.97668059552694
2025-11-25,neutron,celestia,930.23845047277
2025-11-25,neutron,cosmos,3127.381496848871
2025-11-25,neutron,injective,0.11601358334181001
2025-11-25,neutron,osmosis,1004.9698118986033
2025-11-25,neutron,stride,2.05373656900797
2025-11-25,neutron,terra,518.3824543156181
2025-11-25,osmosis,akash,4133.85008226855
2025-11-25,osmosis,atomone,9134.78357460345
2025-11-25,osmosis,axelar,38738.9686293465
2025-11-25,osmosis,celestia,2971.99341314625
2025-11-25,osmosis,coreum,773.20458512187
2025-11-25,osmosis,cosmos,63951.3831297495
2025-11-25,osmosis,injective,538.0934685126145
2025-11-25,osmosis,kava,908.0673228747152
2025-11-25,osmosis,mantra,138.126252452475
2025-11-25,osmosis,neutron,1991.1267370608603
2025-11-25,osmosis,saga,322.89325739224506
2025-11-25,osmosis,sei,2.456605548165
2025-11-25,osmosis,stride,6442.103035562851
2025-11-25,osmosis,terra,1749.6406808431952
2025-11-25,saga,axelar,126.4605848916024
2025-11-25,saga,osmosis,341.922787829096
2025-11-25,saga,stride,0.08023007812800001
2025-11-25,sei,osmosis,4.027713328906
2025-11-25,stride,celestia,288.22227522743196
2025-11-25,stride,cosmos,1896.14669801284
2025-11-25,stride,injective,1.6767315459474579
2025-11-25,stride,neutron,2.977981411678
2025-11-25,stride,osmosis,4714.7538641275805
2025-11-25,stride,saga,0.055449738708000004
2025-11-25,stride,terra,0.0462243691
2025-11-25,terra,axelar,465.368750713566
2025-11-25,terra,cosmos,1326.9675298929178
2025-11-25,terra,injective,1.3770178317415498
2025-11-25,terra,kava,2020.7451513870717
2025-11-25,terra,neutron,901.7620135366199
2025-11-25,terra,osmosis,214.31637527074201
2025-11-25,terra,stride,0.05545432065
2025-11-26,akash,cosmos,661.177336944352
2025-11-26,akash,kava,843.018345538736
2025-11-26,akash,osmosis,23732.58526202448
2025-11-26,atomone,osmosis,61881.079700772876
2025-11-26,axelar,coreum,1.2544623095999998
2025-11-26,axelar,neutron,3841.2806479847995
2025-11-26,axelar,osmosis,61885.407408672
2025-11-26,axelar,saga,206.652694416
2025-11-26,axelar,terra,2637.6149974420796
2025-11-26,celestia,injective,5951.641581779125
2025-11-26,celestia,neutron,16972.32691403054
2025-11-26,celestia,osmosis,20844.41811967684
2025-11-26,celestia,stride,10559.65429901627
2025-11-26,coreum,axelar,0.7842182063149999
2025-11-26,coreum,cosmos,0.7815165063389999
2025-11-26,coreum,osmosis,980.2462439301779
2025-11-26,cosmos,akash,3198.9610866200005
2025-11-26,cosmos,axelar,592712.769974
2025-11-26,cosmos,coreum,23.22388107
2025-11-26,cosmos,injective,4137.1271703580005
2025-11-26,cosmos,kava,7263.094312110001
2025-11-26,cosmos,mantra,587.2936265300001
2025-11-26,cosmos,neutron,289267.84985540004
2025-11-26,cosmos,osmosis,1956838.9362951003
2025-11-26,cosmos,stride,65457.59030876
2025-11-26,cosmos,terra,11215.359692368
2025-11-26,injective,celestia,56028.19089915999
2025-11-26,injective,cosmos,9982.703617544
2025-11-26,injective,kava,1261.938216
2025-11-26,injective,neutron,17.396149320000003
2025-11-26,injective,osmosis,7620.2802950876
2025-11-26,injective,stride,387.99364329680003
2025-11-26,injective,terra,25.882307532040002
2025-11-26,kava,akash,200.177885928719
2025-11-26,kava,cosmos,356.459142427899
2025-11-26,kava,injective,25.6671034158
2025-11-26,kava,osmosis,1590.5379614864619
2025-11-26,kava,terra,868.340093681017
2025-11-26,mantra,cosmos,18.381577198292
2025-11-26,mantra,osmosis,1999.13368973472
2025-11-26,neutron,axelar,1190.7935340154975
2025-11-26,neutron,celestia,1104.9595883351533
2025-11-26,neutron,cosmos,4827.081706906054
2025-11-26,neutron,injective,0.12030628132116002
2025-11-26,neutron,osmosis,724.0916342069529
2025-11-26,neutron,stride,0.5509534368978
2025-11-26,neutron,terra,380.94180571286034
2025-11-26,osmosis,akash,3859.6969786505406
2025-11-26,osmosis,atomone,5213.79739970324
2025-11-26,osmosis,axelar,38643.9367893532
2025-11-26,osmosis,celestia,2733.5527681056406
2025-11-26,osmosis,coreum,979.149468214812
2025-11-26,osmosis,cosmos,63891.6571558868
2025-11-26,osmosis,injective,106.15459593623207
2025-11-26,osmosis,kava,1251.8990762502222
2025-11-26,osmosis,mantra,2146.99738350384
2025-11-26,osmosis,neutron,1458.566414581058
2025-11-26,osmosis,saga,210.160894735196
2025-11-26,osmosis,stride,3297.42319950284
2025-11-26,osmosis,terra,1403.7174558220222
2025-11-26,saga,axelar,138.32643765289998
2025-11-26,saga,osmosis,225.28014682795396
2025-11-26,stride,celestia,1032.5879678881552
2025-11-26,stride,cosmos,1640.6534244635718
2025-11-26,stride,injective,4.0302514199432204
2025-11-26,stride,neutron,0.827536674365
2025-11-26,stride,osmosis,2458.7499440900597
2025-11-26,stride,terra,2.011032083211
2025-11-26,terra,axelar,1168.293127454976
2025-11-26,terra,cosmos,332.7011479267968
2025-11-26,terra,injective,0.31819604655832806
2025-11-26,terra,kava,524.8592704700881
2025-11-26,terra,neutron,677.197344141192
2025-11-26,terra,osmosis,446.67657450888004
2025-11-26,terra,stride,2.380144127688
2025-11-27,akash,kava,308.702612064168
2025-11-27,akash,osmosis,50130.1534857372
2025-11-27,atomone,osmosis,27519.122392644782
2025-11-27,axelar,celestia,0.042793688770000005
2025-11-27,axelar,neutron,6510.200738102165
2025-11-27,axelar,osmosis,64043.109958751505
2025-11-27,axelar,saga,5587.02351095445
2025-11-27,axelar,terra,1599.4954228038453
2025-11-27,celestia,axelar,0.20295957906
2025-11-27,celestia,injective,4067.6671540428297
2025-11-27,celestia,neutron,5225.67171961488
2025-11-27,celestia,osmosis,21861.3116789973
2025-11-27,celestia,stride,454.5982866278699
2025-11-27,coreum,cosmos,2.2299302870460003
2025-11-27,coreum,osmosis,1872.1104279910999
2025-11-27,cosmos,axelar,779800.9007880001
2025-11-27,cosmos,coreum,70.27003368
2025-11-27,cosmos,injective,4636.028816999999
2025-11-27,cosmos,kava,2022.1576729199999
2025-11-27,cosmos,mantra,176.5512
2025-11-27,cosmos,neutron,128841.86117880001
2025-11-27,cosmos,osmosis,1197161.1640044
2025-11-27,cosmos,stride,65656.00735092
2025-11-27,cosmos,terra,7598.327109912
2025-11-27,injective,celestia,38763.60397545999
2025-11-27,injective,cosmos,11074.957729499998
2025-11-27,injective,kava,2321.3281034999995
2025-11-27,injective,osmosis,609326.817345666
2025-11-27,injective,stride,30.09834761836
2025-11-27,injective,terra,183.02140747911997
2025-11-27,kava,akash,73.50198550469601
2025-11-27,kava,cosmos,98.86746133536799
2025-11-27,kava,injective,47.509334381399995
2025-11-27,kava,osmosis,6091.84644536752
2025-11-27,kava,terra,701.6945462127761
2025-11-27,mantra,cosmos,6.1525991399999995
2025-11-27,mantra,osmosis,616.8055810914
2025-11-27,neutron,axelar,1898.6359305798712
2025-11-27,neutron,celestia,321.3361672367973
2025-11-27,neutron,cosmos,1986.056899170277
2025-11-27,neutron,osmosis,372.1952626935532
2025-11-27,neutron,terra,259.13109944128996
2025-11-27,osmosis,akash,8020.898183934749
2025-11-27,osmosis,atomone,2377.5193472169
2025-11-27,osmosis,axelar,39809.6722026715
2025-11-27,osmosis,celestia,2865.25035295085
2025-11-27,osmosis,coreum,1938.2683650605
2025-11-27,osmosis,cosmos,34920.983413215
2025-11-27,osmosis,injective,8380.268080088774
2025-11-27,osmosis,kava,4137.813316488549
2025-11-27,osmosis,mantra,581.519011677
2025-11-27,osmosis,neutron,793.30412772999
2025-11-27,osmosis,saga,48.84242118391499
2025-11-27,osmosis,stride,6141.4084011926
2025-11-27,osmosis,terra,720.8321742014929
2025-11-27,saga,axelar,3668.6142593045997
2025-11-27,saga,osmosis,51.594397690019996
2025-11-27,stride,celestia,46.46587321599299
2025-11-27,stride,cosmos,1682.278864540299
2025-11-27,stride,injective,0.322827276971742
2025-11-27,stride,osmosis,4789.47519846132
2025-11-27,stride,terra,0.088491491655
2025-11-27,terra,axelar,740.939695786642
2025-11-27,terra,cosmos,224.65117446472362
2025-11-27,terra,injective,2.265148336484936
2025-11-27,terra,kava,424.3267795932821
2025-11-27,terra,neutron,497.02192623898804
2025-11-27,terra,osmosis,144.5764732984404
2025-11-27,terra,stride,0.10211010047
2025-11-28,akash,kava,78.144031955415
2025-11-28,akash,osmosis,22526.549608825462
2025-11-28,atomone,osmosis,35148.32136589958
2025-11-28,axelar,neutron,5705.893747871919
2025-11-28,axelar,osmosis,45055.465522177794
2025-11-28,axelar,saga,4025.2731226210917
2025-11-28,axelar,terra,775.2620777293514
2025-11-28,celestia,injective,10335.929494307175
2025-11-28,celestia,neutron,5309.08171401306
2025-11-28,celestia,osmosis,20136.77531638618
2025-11-28,celestia,stride,516.61719097388
2025-11-28,coreum,cosmos,3.7027383816319994
2025-11-28,coreum,osmosis,1396.2503882572796
2025-11-28,cosmos,axelar,468042.322608
2025-11-28,cosmos,coreum,117.48213036
2025-11-28,cosmos,injective,5960.721357359999
2025-11-28,cosmos,kava,2352.77823564
2025-11-28,cosmos,neutron,139904.69834879998
2025-11-28,cosmos,osmosis,1873398.5193168
2025-11-28,cosmos,stride,48999.89972052
2025-11-28,cosmos,terra,15418.097026919999
2025-11-28,injective,celestia,98317.12202178
2025-11-28,injective,cosmos,14617.959519239997
2025-11-28,injective,kava,2617.50635724
2025-11-28,injective,osmosis,19105.3323671358
2025-11-28,injective,stride,80.41522076609999
2025-11-28,injective,terra,112.98046949423998
2025-11-28,kava,akash,18.785069457899997
2025-11-28,kava,cosmos,119.00202933121999
2025-11-28,kava,injective,53.98500975627999
2025-11-28,kava,osmosis,2920.1419260739794
2025-11-28,kava,terra,78.23758234328
2025-11-28,mantra,osmosis,192.59414862702403
2025-11-28,neutron,axelar,1605.2238906384152
2025-11-28,neutron,celestia,305.9186181147849
2025-11-28,neutron,cosmos,2078.390332849934
2025-11-28,neutron,osmosis,385.11530692803314
2025-11-28,neutron,stride,10.23926239578268
2025-11-28,neutron,terra,129.7493076458306
2025-11-28,osmosis,akash,3477.28684045622
2025-11-28,osmosis,atomone,3191.2929629160894
2025-11-28,osmosis,axelar,27711.9333783746
2025-11-28,osmosis,celestia,2536.78600898309
2025-11-28,osmosis,coreum,1438.8460103708398
2025-11-28,osmosis,cosmos,59269.0666610986
2025-11-28,osmosis,injective,253.0281777108356
2025-11-28,osmosis,kava,1937.37839054542
2025-11-28,osmosis,mantra,192.685963263691
2025-11-28,osmosis,neutron,841.9730505364611
2025-11-28,osmosis,saga,72.402045757652
2025-11-28,osmosis,sei,14.897609894436
2025-11-28,osmosis,stride,7103.142813655641
2025-11-28,osmosis,terra,565.3996074243863
2025-11-28,saga,axelar,2540.77008465074
2025-11-28,saga,osmosis,74.30217153242
2025-11-28,sei,osmosis,25.263704938824
2025-11-28,stride,celestia,53.51971336612001
2025-11-28,stride,cosmos,1308.7250994402061
2025-11-28,stride,injective,0.8757972247383701
2025-11-28,stride,neutron,18.408868636808002
2025-11-28,stride,osmosis,5841.19308240872
2025-11-28,stride,terra,0.826111555596
2025-11-28,terra,axelar,112.10717496875999
2025-11-28,terra,cosmos,457.844062189872
2025-11-28,terra,injective,1.3680508888661758
2025-11-28,terra,kava,45.933428227776005
2025-11-28,terra,neutron,259.3564461471648
2025-11-28,terra,osmosis,120.8624716899024
2025-11-28,terra,stride,0.9184854237119999
2025-11-29,akash,cosmos,0.005959968300000001
2025-11-29,akash,kava,15.481493947315
2025-11-29,akash,osmosis,16620.463679596152
2025-11-29,atomone,osmosis,34734.01769118144
2025-11-29,axelar,neutron,465.11986226459726
2025-11-29,axelar,osmosis,32043.73744750734
2025-11-29,axelar,saga,2809.96072796303
2025-11-29,axelar,sei,2.835597546159
2025-11-29,axelar,terra,719.391027826219
2025-11-29,celestia,injective,5932.754639959357
2025-11-29,celestia,neutron,6178.2506635745485
2025-11-29,celestia,osmosis,66600.97254632895
2025-11-29,celestia,stride,25361.09471296078
2025-11-29,coreum,cosmos,4.5452469990569995
2025-11-29,coreum,osmosis,847.8269977612018
2025-11-29,cosmos,akash,0.028548
2025-11-29,cosmos,axelar,510345.915036
2025-11-29,cosmos,coreum,139.61255684
2025-11-29,cosmos,injective,11539.788796719999
2025-11-29,cosmos,kava,2084.85808296
2025-11-29,cosmos,mantra,142.21259888
2025-11-29,cosmos,neutron,484297.5124752
2025-11-29,cosmos,osmosis,914765.2066324
2025-11-29,cosmos,stride,312104.4154592
2025-11-29,cosmos,terra,6155.473240179999
2025-11-29,injective,celestia,56915.650836
2025-11-29,injective,cosmos,28376.529828
2025-11-29,injective,kava,726.234948
2025-11-29,injective,neutron,64.340208
2025-11-29,injective,osmosis,3704.88490026
2025-11-29,injective,stride,75.940449948
2025-11-29,injective,terra,85.741080306
2025-11-29,kava,akash,3.8397766579550003
2025-11-29,kava,cosmos,107.95378064566201
2025-11-29,kava,injective,15.292450339194001
2025-11-29,kava,osmosis,785.777337458099
2025-11-29,kava,terra,230.22184820530003
2025-11-29,mantra,cosmos,4.915718361532
2025-11-29,mantra,osmosis,260.276910820494
2025-11-29,neutron,axelar,132.08658875184122
2025-11-29,neutron,celestia,363.8424454183093
2025-11-29,neutron,cosmos,7310.48484459424
2025-11-29,neutron,injective,0.39496169613816007
2025-11-29,neutron,osmosis,508.01066900666905
2025-11-29,neutron,stride,1.0234438936535701
2025-11-29,neutron,terra,112.87602606053377
2025-11-29,osmosis,akash,2527.5944403718
2025-11-29,osmosis,atomone,3431.6030823251194
2025-11-29,osmosis,axelar,19139.719905498958
2025-11-29,osmosis,celestia,8249.48777508292
2025-11-29,osmosis,coreum,826.8119624679279
2025-11-29,osmosis,cosmos,27659.054907991198
2025-11-29,osmosis,injective,47.83500390889028
2025-11-29,osmosis,kava,544.6508657477159
2025-11-29,osmosis,mantra,239.06678516311197
2025-11-29,osmosis,neutron,1068.492327612164
2025-11-29,osmosis,saga,250.56019917507996
2025-11-29,osmosis,sei,1.721876742856
2025-11-29,osmosis,stride,11048.333373737
2025-11-29,osmosis,terra,415.684936484792
2025-11-29,saga,axelar,1751.27216175168
2025-11-29,saga,osmosis,261.44062089792
2025-11-29,sei,axelar,3.015663248451
2025-11-29,sei,osmosis,3.065828790886
2025-11-29,stride,celestia,2479.477184061264
2025-11-29,stride,cosmos,7821.28548674928
2025-11-29,stride,injective,0.773909125420068
2025-11-29,stride,neutron,1.699058460006
2025-11-29,stride,osmosis,8720.5219248015
2025-11-29,stride,terra,0.133542069102
2025-11-29,terra,axelar,284.73084696512
2025-11-29,terra,cosmos,186.53102105693
2025-11-29,terra,injective,1.05661591297094
2025-11-29,terra,kava,134.73325357400003
2025-11-29,terra,neutron,226.59868659712004
2025-11-29,terra,osmosis,147.40643707352
2025-11-29,terra,stride,0.16148399878000003
